CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
elsapatriajimenezflores,Elsa Patria Jiménez Flores,Diputada Propietario,PRD,1957-05-26, ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LVII,1997-08-22,2000-08-31
emiliagarciaguzman,Emilia García Guzmán,Diputada Propietario,PRI,1957-09-27, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 2 (Teotitlán de Flores Magon) ,,,LVII,1997-08-22,2000-08-31
emiliogonzalezmarquez,Emilio González Márquez,Diputado Propietario,PAN,1960-11-12, Jalisco ,Representación Proporcional, N/A ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
emiliorafaeljosegoicoechealuna,Emilio Rafael José Goicoechea Luna,Senador Propietario,PAN,1948-10-22, Sinaloa ,Primera Minoría, Sinaloa ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
enoegonzalezcabrera,Enoé González Cabrera,Diputado Propietario,PRI,1954-12-25, Puebla ,Mayoría Relativa, Puebla Distrito: 1 (Huauchinango) ,Maestría,Derecho,LVII,1997-08-22,2000-08-31
enriquefrancomuñoz,Enrique Franco Muñoz,Senador Propietario,PAN,1942-01-21, Aguascalientes ,Primera Minoría, Aguascalientes ,Licenciatura,Psicología,LVII,1997-08-22,2000-08-31
enriquegabrieljimenezremus,Enrique Gabriel Jiménez Remus,Senador Propietario,PAN,1940-03-23, Jalisco ,Primera Minoría, Jalisco ,,,LVII,1997-08-22,2000-08-31
enriquegonzalezpedrero,Enrique González Pedrero,Senador Propietario,PRD,1930-04-07, Tabasco ,Representación Proporcional, Tabasco ,,,LVII,1997-08-22,2000-08-31
enriquekuherrera,Enrique Ku Herrera,Diputado Propietario,PRI,1953-08-28, Campeche ,Representación Proporcional, Campeche Circunscripción: Tercera ,Maestría,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
enriquepadillasanchez,Enrique Padilla Sánchez,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Tlaxcala Distrito: 2 (Tlaxcala) ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
enriquesantillanviveros,Enrique Santillán Viveros,Diputado Propietario,PRD,1954-04-25, ,Mayoría Relativa, México Distrito: 2 (Zumpango de Ocampo) ,Pasante/Licenciatura trunca,Ingeniería,LVII,1997-08-22,2000-08-31
eracliosoberanissosa,Eraclio Soberanis Sosa,Diputado Propietario,PRI,1900-01-01, ,Representación Proporcional, Campeche Circunscripción: Tercera ,Profesor Normalista,,LVII,1997-08-22,2000-08-31
erikalorenacruzcortes,Erika Lorena Cruz Cortés,Diputada Suplente,PRI,1900-01-01, ,Representación Proporcional, Guerrero Circunscripción: Quinta ,,,LVII,1997-08-22,2000-08-31
ernestoalfonsomillanescalante,Ernesto Alfonso Millán Escalante,Diputado Propietario,PRI,1928-07-25, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 7 (Culiacán) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
esperanzavillalobosperez,Esperanza Villalobos Pérez,Diputada Propietario,PRD,1953-09-14, ,Mayoría Relativa, Distrito Federal Distrito: 19 (Iztapalapa) ,Licenciatura,Ciencias de la educación,LVII,1997-08-22,2000-08-31
espiridionsanchezlopez,Espiridión Sánchez López,Diputado Propietario,PAN,1945-12-14, Chihuahua ,Representación Proporcional, Baja California Sur Circunscripción: Primera ,Técnico,Otra,LVII,1997-08-22,2000-08-31
estebanmaqueocoral,Esteban Maqueo Coral,Senador Propietario,PRI,1945-10-20, Quintana Roo ,Mayoría Relativa, Quintana Roo ,,,LVII,1997-08-22,2000-08-31
estebanmiguelangelesceron,Esteban Miguel Ángeles Cerón,Diputado Propietario,PRI,1946-02-08, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 3 (Atotonilco el Grande) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
estebanmoctezumabarragan,Esteban Moctezuma Barragán,Senador Propietario,PRI,1954-10-21, Distrito Federal ,Representación Proporcional, N/A ,,,LVII,1997-08-22,2000-08-31
evangelinaperezzaragoza,Evangelina Pérez Zaragoza,Senadora Suplente,PAN,1950-08-02, Michoacán ,Primera Minoría, México ,Técnico,Ciencias de la salud,LVII,1997-08-22,2000-08-31
everardopaizmorales,Everardo Paiz Morales,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 4 (Álamo) ,Profesor Normalista,,LVII,1997-08-22,2000-08-31
faustinosoancatlamatitla,Faustino Soancatl Amatitla,Diputado Suplente,PRI,1900-01-01, ,Mayoría Relativa, Puebla Distrito: 13 (Acatlán de Osorio) ,,,LVII,1997-08-22,2000-08-31
fauzihamdanamad,Fauzi Hamdan Amad,Diputado Propietario,PAN,1943-04-17, Distrito Federal ,Representación Proporcional, N/A ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
felipejareroescobedo,Felipe Jarero Escobedo,Diputado Propietario,PAN,1958-02-06, Jalisco ,Mayoría Relativa, Jalisco Distrito: 7 (Tonalá) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
felipeurbiolaledesma,Felipe Urbiola Ledesma,Diputado Propietario,PAN,1958-03-06, Querétaro ,Mayoría Relativa, Querétaro Distrito: 4 (Querétaro) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
felipedejesusrangelvargas,Felipe de Jesús Rangel Vargas,Diputado Propietario,PAN,1962-02-05, Jalisco ,Mayoría Relativa, Jalisco Distrito: 17 (Jocotepec) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
fernandocastellanospacheco,Fernando Castellanos Pacheco,Diputado Propietario,PAN,1945-11-03, Yucatán ,Mayoría Relativa, Yucatán Distrito: 3 (Mérida) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
fernandoeliashernandezmendoza,Fernando Elías Hernández Mendoza,Diputado Propietario,PRD,1967-02-22, ,Mayoría Relativa, Distrito Federal Distrito: 5 (Azcapotzalco) ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
fernandogomezesparza,Fernando Gómez Esparza,Diputado Propietario,PRI,1953-08-21, Aguascalientes ,Mayoría Relativa, Aguascalientes Distrito: 3 (Aguascalientes) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
fernandoortegaherrera,Fernando Ortega Herrera,Diputado Propietario,PRI,1946-11-02, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Preparatoria,,LVII,1997-08-22,2000-08-31
fernandoortizarana,Fernando Ortiz Arana,Senador Propietario,PRI,1944-10-26, Querétaro ,Mayoría Relativa, Querétaro ,,,LVII,1997-08-22,2000-08-31
fernandosolanamorales,Fernando Solana Morales,Senador Propietario,PRI,1931-02-08, Distrito Federal ,Mayoría Relativa, Distrito Federal ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
fidelherrerabeltran,Fidel Herrera Beltrán,Diputado Propietario,PRI,1949-03-07, Veracruz ,Mayoría Relativa, Veracruz Distrito: 14 (Boca del Río) ,Maestría,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
fortunatoalvarezenriquez,Fortunato Álvarez Enríquez,Diputado Propietario,PAN,1937-10-04, Jalisco ,Representación Proporcional, N/A ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
franciscahaydeegarciaacedo,Francisca Haydee García Acedo,Diputada Suplente,PAN,1943-10-04, Puebla ,Mayoría Relativa, Baja California Distrito: 6 (Tijuana) ,Profesor Normalista,Ciencias de la educación,LVII,1997-08-22,2000-08-31
franciscoagustinarroyovieyra,Francisco Agustín Arroyo Vieyra,Diputado Propietario,PRI,1959-04-16, Guanajuato ,Mayoría Relativa, Guanajuato Distrito: 4 (Guanajuato) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscoalbertorabelocupido,Francisco Alberto Rabelo Cupido,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Tabasco Distrito: 4 (Villahermosa) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscoantonioordazhernandez,Francisco Antonio Ordaz Hernández,Diputado Propietario,PRI,1954-09-25, Guanajuato ,Mayoría Relativa, Guanajuato Distrito: 1 (Dolores Hidalgo) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
franciscocrescenciorodriguezgarcia,Francisco Crescencio Rodríguez García,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, México Distrito: 23 (Valle de Bravo) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscodesouzamachorro,Francisco De Souza Machorro,Diputado Propietario,PRD,1952-01-20, ,Mayoría Relativa, Distrito Federal Distrito: 17 (Cuajimalpa de Morelos) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
franciscoepigmeniolunakan,Francisco Epigmenio Luna Kan,Diputado Propietario,PRD,1925-12-03, ,Representación Proporcional, Yucatán Circunscripción: Tercera ,Doctorado,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
franciscofernandezarteaga,Francisco Fernández Arteaga,Diputado Propietario,PRI,1936-10-04, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 1 (San Juan Bautista Tuxtepec) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
franciscoguevaraalvarado,Francisco Guevara Alvarado,Diputado Propietario,PRD,1962-03-09, ,Mayoría Relativa, México Distrito: 33 (Chalco de Díaz Covarrubias) ,Profesor Normalista,Ciencias de la educación,LVII,1997-08-22,2000-08-31
franciscojaviergilcastañeda,Francisco Javier Gil Castañeda,Diputado Propietario,PRI,1946-11-21, Tamaulipas ,Representación Proporcional, Tamaulipas Circunscripción: Segunda ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
franciscojavierloyoramos,Francisco Javier Loyo Ramos,Diputado Propietario,PRI,1945-09-03, Veracruz ,Mayoría Relativa, Veracruz Distrito: 17 (Cosamaloapan) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscojaviermartinezzorrillarabelo,Francisco Javier Martínez Zorrilla Rabelo,Diputado Propietario,PRI,1958-10-04, Chiapas ,Mayoría Relativa, Chiapas Distrito: 3 (Ocosingo) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscojaviermolinaruiz,Francisco Javier Molina Ruiz,Senador Propietario,PAN,1950-09-15, Distrito Federal ,Representación Proporcional, Chihuahua ,,,LVII,1997-08-22,2000-08-31
franciscojaviermoralesaceves,Francisco Javier Morales Aceves,Diputado Propietario,PRI,1947-10-07, Jalisco ,Representación Proporcional, Jalisco Circunscripción: Primera ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscojavierponceortega,Francisco Javier Ponce Ortega,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Durango Distrito: 2 (Gómez Palacio) ,,,LVII,1997-08-22,2000-08-31
franciscojavierreynosonuño,Francisco Javier Reynoso Nuño,Diputado Propietario,PAN,1950-03-02, Jalisco ,Mayoría Relativa, Baja California Distrito: 5 (Tijuana) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
franciscojaviersalazarsaenz,Francisco Javier Salazar Sáenz,Senador Propietario,PAN,1940-10-29, Distrito Federal ,Primera Minoría, San Luis Potosí ,Maestría,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
franciscojaviersantillanoceguera,Francisco Javier Santillán Oceguera,Diputado Propietario,PRI,1949-01-06, ,Mayoría Relativa, Jalisco Distrito: 19 (Ciudad Guzmán) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
franciscojosedavilarodriguez,Francisco José Dávila Rodríguez,Senador Propietario,PRI,1946-10-21, Nuevo León ,Mayoría Relativa, Coahuila ,,,LVII,1997-08-22,2000-08-31
franciscojosepaolibolio,Francisco José Paoli Bolio,Diputado Propietario,PAN,1941-04-23, Yucatán ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Doctorado,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
franciscomanuelgarciacastellsperez,Francisco Manuel García Castells Pérez,Diputado Propietario,PRI,1944-12-28, Coahuila ,Mayoría Relativa, Coahuila Distrito: 1 (Piedras Negras) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
franciscosuareztanori,Francisco Suárez Tánori,Diputado Propietario,PAN,1957-02-27, Sonora ,Mayoría Relativa, Sonora Distrito: 1 (San Luis Río Colorado) ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
franciscoveragonzalez,Francisco Vera González,Diputado Propietario,PAN,1957-09-14, Baja California ,Mayoría Relativa, Baja California Distrito: 3 (Ensenada) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
franciscoxavierberganzaescorza,Francisco Xavier Berganza Escorza,Diputado Propietario,Ind.,1967-03-19, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 4 (Tulancingo) ,,,LVII,1997-08-22,2000-08-31
franciscoxaviersalazardiezdesollano,Francisco Xavier Salazar Diez de Sollano,Diputado Propietario,PAN,1968-05-03, San Luis Potosí ,Mayoría Relativa, San Luis Potosí Distrito: 6 (San Luis Potosí) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
felixgarciahernandez,Félix García Hernández,Diputado Propietario,PRI,1952-07-10, México ,Representación Proporcional, México Circunscripción: Quinta ,Técnico,,LVII,1997-08-22,2000-08-31
felixhadadaparicio,Félix Hadad Aparicio,Diputado Propietario,PRI,1945-03-26, Veracruz ,Mayoría Relativa, Veracruz Distrito: 8 (Misantla) ,Secundaria,,LVII,1997-08-22,2000-08-31
gabrielcovarrubiasibarra,Gabriel Covarrubias Ibarra,Senador Propietario,PRI,1930-07-03, Jalisco ,Representación Proporcional, Jalisco ,,,LVII,1997-08-22,2000-08-31
genaroalanisdelafuente,Genaro Alanís de la Fuente,Diputado Propietario,PRI,1959-05-16, ,Representación Proporcional, Nuevo León Circunscripción: Segunda ,Licenciatura,Agropecuaria y zootecnia,LVII,1997-08-22,2000-08-31
gerardoacostazavala,Gerardo Acosta Zavala,Diputado Propietario,PT,1957-08-24, Nuevo León ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Preparatoria,,LVII,1997-08-22,2000-08-31
gerardobuganzasalmeron,Gerardo Buganza Salmerón,Diputado Propietario,PAN,1956-05-24, Veracruz ,Representación Proporcional, N/A ,Maestría,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
gerardoramirezvidal,Gerardo Ramírez Vidal,Diputado Propietario,PRD,1955-10-16, ,Mayoría Relativa, Morelos Distrito: 3 (Cuautla) ,Doctorado,Humanidades,LVII,1997-08-22,2000-08-31
gerardosanchezgarcia,Gerardo Sánchez García,Diputado Propietario,PRI,1960-10-01, Guanajuato ,Mayoría Relativa, Guanajuato Distrito: 15 (Salvatierra) ,Doctorado,Derecho,LVII,1997-08-22,2000-08-31
germanmartinezcazares,Germán Martínez Cázares,Diputado Propietario,PAN,1967-06-20, Michoacán ,Representación Proporcional, N/A ,Doctorado,Derecho,LVII,1997-08-22,2000-08-31
germanramirezlopez,Germán Ramírez López,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Oaxaca Distrito: 3 (Huajuapam de León) ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
gilrafaelocegueraramos,Gil Rafael Oceguera Ramos,Diputado Propietario,PRI,1950-01-05, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 6 (Mazatlán) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
gilbertogutierrezquiroz,Gilberto Gutiérrez Quiroz,Senador Suplente,PRI,1934-02-04, Sonora ,Mayoría Relativa, Sonora ,,,LVII,1997-08-22,2000-08-31
gilbertolopezyrivas,Gilberto López y Rivas,Diputado Propietario,PRD,1943-03-06, ,Mayoría Relativa, Distrito Federal Distrito: 14 (Iztacalco) ,Doctorado,Humanidades,LVII,1997-08-22,2000-08-31
gilbertoparrarodriguez,Gilberto Parra Rodríguez,Diputado Propietario,PRD,1956-06-17, ,Representación Proporcional, Jalisco Circunscripción: Primera ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
gilbertovelascorodriguez,Gilberto Velasco Rodríguez,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Chiapas Distrito: 5 (San Cristóbal de las Casas) ,Licenciatura,Ciencias de la educación,LVII,1997-08-22,2000-08-31
gloriaxochitlreyescastro,Gloria Xóchitl Reyes Castro,Diputada Suplente,PRI,1900-01-01, ,Mayoría Relativa, Chihuahua Distrito: 6 (Chihuahua) ,,,LVII,1997-08-22,2000-08-31
gloriaangelaberthalavaramejia,Gloria Ángela Bertha Lavara Mejía,Diputada Propietario,PVEM,1971-12-09, Distrito Federal ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Arquitectura y diseño,LVII,1997-08-22,2000-08-31
gonzaloaugustodelacruzelvira,Gonzalo Augusto De la Cruz Elvira,Diputado Propietario,PRD,1953-08-29, ,Mayoría Relativa, Michoacán Distrito: 7 (Zacapu) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
gonzalomorgadohuesca,Gonzalo Morgado Huesca,Diputado Propietario,PRI,1949-11-22, Veracruz ,Mayoría Relativa, Veracruz Distrito: 7 (Martínez de la Torre) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
gonzalopedrobarbarorojasarreola,Gonzalo Pedro Bárbaro Rojas Arreola,Diputado Propietario,PRD,1950-12-04, ,Mayoría Relativa, Distrito Federal Distrito: 6 (Gustavo A. Madero) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
gracielalariosrivas,Graciela Larios Rivas,Senadora Propietario,PRI,1950-02-10, Colima ,Mayoría Relativa, Colima ,,,LVII,1997-08-22,2000-08-31
guadalupesanchezmartinez,Guadalupe Sánchez Martínez,Diputada Propietario,PRD,1959-01-27, ,Mayoría Relativa, Michoacán Distrito: 1 (La Piedad) ,,,LVII,1997-08-22,2000-08-31
guilebaldosilvacota,Guilebaldo Silva Cota,Senador Propietario,PRI,1905-04-16, Baja California ,Mayoría Relativa, Baja California ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
guillermobarnesgarcia,Guillermo Barnés García,Diputado Propietario,PRI,1952-07-24, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Maestría,Económico-financiera,LVII,1997-08-22,2000-08-31
guillermohopkinsgamez,Guillermo Hopkins Gámez,Senador Propietario,PRI,1954-11-26, Sonora ,Mayoría Relativa, Sonora ,,,LVII,1997-08-22,2000-08-31
guillermosantincastañeda,Guillermo Santín Castañeda,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, México Distrito: 36 (Tejupilco de Hidalgo) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
guillermoulloacarreon,Guillermo Ulloa Carreón,Senador Propietario,PRI,1957-06-26, Zacatecas ,Mayoría Relativa, Zacatecas ,Maestría,Derecho,LVII,1997-08-22,2000-08-31
gustavocarvajalmoreno,Gustavo Carvajal Moreno,Senador Propietario,PRI,1940-10-29, Distrito Federal ,Mayoría Relativa, Veracruz ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
gustavoespinosaplata,Gustavo Espinosa Plata,Diputado Propietario,PAN,1936-07-01, Distrito Federal ,Mayoría Relativa, Jalisco Distrito: 12 (Guadalajara) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
hebertosanchezmeraz,Heberto Sánchez Meraz,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 2 (Chicontepec de Tejeda) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
heladioeliasramirezlopez,Heladio Elías Ramírez López,Senador Propietario,PRI,1939-05-11, Oaxaca ,Representación Proporcional, Oaxaca ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
higiniomartinezmiranda,Higinio Martínez Miranda,Senador Propietario,PRD,1956-06-18, México ,Representación Proporcional, México ,,,LVII,1997-08-22,2000-08-31
horaciovelozmuñoz,Horacio Veloz Muñoz,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Coahuila Distrito: 4 (Saltillo) ,Profesor Normalista,,LVII,1997-08-22,2000-08-31
hugoandresaraujodelatorre,Hugo Andrés Araujo de la Torre,Senador Propietario,PRI,1947-11-16, Tamaulipas ,Mayoría Relativa, Tamaulipas ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
humbertodomingomayanscanabal,Humberto Domingo Mayans Canabal,Senador Propietario,PRI,1949-02-06, Tabasco ,Mayoría Relativa, Tabasco ,,,LVII,1997-08-22,2000-08-31
humbertoserranoperez,Humberto Serrano Pérez,Diputado Propietario,PRI,1900-01-01, ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
hectoragustinmurguialardizabal,Héctor Agustín Murguía Lardizábal,Senador Propietario,PRI,1953-03-13, Chihuahua ,Mayoría Relativa, Chihuahua ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
hectorargüellolopez,Héctor Argüello López,Senador Propietario,Ind.,1953-11-23, Tabasco ,Mayoría Relativa, Tabasco ,,,LVII,1997-08-22,2000-08-31
